edges randomized for k=20,0.01,0.02,0.04,0.08,0.1,0.2,0.4,0.8,1.0,2.0,4.0,8.0,16.0
20,0.00951284466557297,0.008548805704728931,,,,,,,,,,,
40,,,,,,,,,,,,,
80,,,,,,,,,,,,,
160,,,,,,,,,,,,,
edges randomized for k=20,59,59,,,,,,,,,,,
